date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2014-03-11,4549.4350,4597.7730,4539.6560,4575.7700,3781013104,32910053376.0000,0.002114,0.356591,1,0
2014-03-12,4563.8430,4625.7880,4540.6770,4590.9410,4521062656,36607772672.0000,0.002527,0.331549,1,0
2014-03-13,4606.6480,4676.4900,4595.4000,4646.6310,4974170880,38553374976.0000,0.002781,1.213040,1,0
2014-03-14,4622.3010,4647.9680,4578.9440,4610.2350,3879850800,31918447104.0000,0.002169,-0.783277,1,0
2014-03-17,4633.2410,4648.5800,4596.5280,4647.7870,3711401200,31566726912.0000,0.002075,0.814541,1,0
2014-03-18,4656.6740,4669.8610,4633.4010,4640.9890,4089707408,36897935360.0000,0.002286,-0.146270,1,0
2014-03-19,4626.0230,4626.0230,4567.0900,4610.7460,3834622000,34420228352.0000,0.002144,-0.651643,1,0
2014-03-20,4600.1220,4642.0500,4543.4910,4545.1380,4482508800,38361116416.0000,0.002506,-1.422935,1,0
2014-03-21,4529.6500,4719.6600,4526.8310,4708.8690,7544011264,58552638464.0000,0.004217,3.602332,1,0
2014-03-24,4719.8070,4777.0260,4697.2330,4752.5980,7601949184,57648579584.0000,0.004250,0.928652,1,0
2014-03-25,4740.4760,4786.0000,4726.1830,4747.1450,5897532160,46107272704.0000,0.003297,-0.114740,1,0
2014-03-26,4762.3280,4773.6730,4722.3380,4735.8810,4149402896,35158848256.0000,0.002320,-0.237283,1,0
2014-03-27,4729.2770,4780.9460,4684.9740,4711.7430,5070798592,42422874880.0000,0.002835,-0.509677,1,0
2014-03-28,4708.9340,4754.8510,4692.9770,4711.1440,5076538624,41924773632.0000,0.002838,-0.012715,1,0
2014-03-31,4714.8920,4730.2060,4667.7330,4694.3800,4058725008,32548769280.0000,0.002268,-0.355841,1,0
2014-04-01,4687.4620,4742.3430,4681.1060,4723.7180,3486643104,29385630976.0000,0.001948,0.624958,1,0
2014-04-02,4730.5850,4772.9030,4725.9460,4768.8390,4708413440,38817951744.0000,0.002631,0.955203,1,0
2014-04-03,4787.7660,4804.9450,4719.9140,4728.2950,5089953024,39363651840.0000,0.002844,-0.850185,1,0
2014-04-04,4711.7550,4775.3920,4707.1620,4773.1330,3344330000,29383673600.0000,0.001869,0.948289,1,0
2014-04-08,4763.8930,4916.3860,4761.0590,4898.9100,7248890624,62453673472.0000,0.004047,2.635111,1,0
2014-04-09,4902.7650,4915.6760,4877.6550,4897.3580,4767109120,42140796672.0000,0.002661,-0.031686,1,0
2014-04-10,4900.9940,5037.8030,4875.1670,4994.6790,8437156864,74608107520.0000,0.004710,1.987220,1,0
2014-04-11,4985.7730,5011.8130,4959.1960,4981.5160,6625462784,61275899648.0000,0.003699,-0.263542,1,0
2014-04-14,4975.3420,4992.2590,4938.2820,4969.9320,4207776896,39535661568.0000,0.002349,-0.232539,1,0
2014-04-15,4952.1720,4952.3230,4872.6190,4880.2040,4736802304,42845457408.0000,0.002644,-1.805418,1,0
2014-04-16,4867.5940,4917.3190,4861.0310,4889.3830,3749590208,33970614528.0000,0.002093,0.188081,1,0
2014-04-17,4904.6470,4910.5780,4861.1270,4868.5810,3275743008,30263422976.0000,0.001829,-0.425447,1,0
2014-04-18,4847.6910,4876.6030,4818.0240,4868.3640,3646866400,32304263680.0000,0.002036,-0.004463,1,0
2014-04-21,4834.5920,4881.6050,4782.0900,4783.9050,3830898800,34304942080.0000,0.002138,-1.734854,1,0
2014-04-22,4776.0100,4812.4980,4742.3370,4812.0530,3986057008,35524048896.0000,0.002225,0.588399,1,0
2014-04-23,4797.6060,4823.9230,4783.1740,4798.9810,3366717600,29881323264.0000,0.001879,-0.271657,1,0
2014-04-24,4795.1200,4837.0730,4784.4480,4792.6670,3113054304,28096513280.0000,0.001737,-0.131569,1,0
2014-04-25,4807.0880,4821.6490,4748.5030,4749.6670,4154723504,35831658496.0000,0.002319,-0.897204,1,0
2014-04-28,4745.2020,4758.6680,4671.4200,4677.3660,3905910000,31793769216.0000,0.002180,-1.522228,1,0
2014-04-29,4677.0470,4726.1180,4665.6410,4723.9030,3365660000,27372539392.0000,0.001878,0.994932,1,0
2014-04-30,4728.7570,4739.0640,4714.6520,4726.8780,3294447808,27756747776.0000,0.001839,0.062980,1,0
2014-05-05,4714.9620,4729.2160,4665.4640,4717.1770,3519223696,28060210432.0000,0.001964,-0.205234,1,0
2014-05-06,4707.0900,4750.6540,4701.2980,4717.3870,3210949904,25600426752.0000,0.001792,0.004461,1,0
2014-05-07,4705.0150,4712.6600,4674.5730,4676.7040,2996216496,24271267328.0000,0.001672,-0.862408,1,0
2014-05-08,4670.5580,4751.4740,4664.1270,4685.3620,3280563504,26341707264.0000,0.001831,0.185124,1,0
2014-05-09,4693.1750,4701.1440,4657.7170,4680.3620,3207778400,25093785600.0000,0.001790,-0.106715,1,0
2014-05-12,4717.2790,4788.6110,4692.4860,4778.4030,5409959424,44562983936.0000,0.003019,2.094732,1,0
2014-05-13,4777.3140,4788.3510,4752.1540,4768.9310,4177795800,33046637346.0000,0.002331,-0.198218,1,0
2014-05-14,4769.9580,4788.0860,4754.2600,4761.1450,3071331504,26126469888.0000,0.001714,-0.163268,1,0
2014-05-15,4754.3400,4763.1580,4703.8830,4708.0000,3130041104,26032760320.0000,0.001746,-1.116224,1,0
2014-05-16,4708.0920,4721.5010,4681.9170,4709.7260,2798872400,23374377982.0000,0.001562,0.036663,1,0
2014-05-19,4697.2580,4697.3160,4617.7060,4634.0800,3088721600,27451914496.0000,0.001723,-1.606165,1,0
2014-05-20,4655.6740,4667.2080,4626.0190,4638.2880,2587255504,21717128960.0000,0.001443,0.090806,1,0
2014-05-21,4618.2400,4683.9030,4596.4460,4682.5050,2619271000,21615314814.0000,0.001461,0.953300,1,0
2014-05-22,4677.4620,4736.4000,4665.5890,4671.1750,3069119500,25795357363.0000,0.001707,-0.241966,1,0
2014-05-23,4671.0490,4710.7210,4667.7160,4710.3150,2540735504,21351321600.0000,0.001413,0.837908,1,0
2014-05-26,4737.7820,4745.3430,4704.9040,4721.8010,2711495904,24458923264.0000,0.001508,0.243844,1,0
2014-05-27,4718.8680,4730.4110,4697.5740,4702.0570,2707482000,23694553344.0000,0.001506,-0.418138,1,0
